Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-04-06T19:00:00.000000,Switzerland,Switzerland,CH,7.51,28.35,98.61,55.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-06T20:00:00.000000,Switzerland,Switzerland,CH,6.93,26.94,98.71,50.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-06T21:00:00.000000,Switzerland,Switzerland,CH,19.15,40.67,97.13,48.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-06T22:00:00.000000,Switzerland,Switzerland,CH,21.19,42.41,96.94,44.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-06T23:00:00.000000,Switzerland,Switzerland,CH,16.08,36.5,97.58,44.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T00:00:00.000000,Switzerland,Switzerland,CH,9.81,29.26,98.28,41.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T01:00:00.000000,Switzerland,Switzerland,CH,7.82,27.1,98.49,41.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T02:00:00.000000,Switzerland,Switzerland,CH,7.38,26.56,98.54,40.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T03:00:00.000000,Switzerland,Switzerland,CH,8.19,28.02,98.32,43.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T04:00:00.000000,Switzerland,Switzerland,CH,8.23,29.04,98.32,47.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T05:00:00.000000,Switzerland,Switzerland,CH,10.94,34.19,97.7,56.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T06:00:00.000000,Switzerland,Switzerland,CH,5.73,29.67,98.92,65.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T07:00:00.000000,Switzerland,Switzerland,CH,32.43,60.55,95.12,66.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T08:00:00.000000,Switzerland,Switzerland,CH,27.8,55.89,95.97,68.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T09:00:00.000000,Switzerland,Switzerland,CH,19.06,46.47,97.15,70.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T10:00:00.000000,Switzerland,Switzerland,CH,13.83,40.86,97.97,71.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T11:00:00.000000,Switzerland,Switzerland,CH,12.15,38.96,98.14,72.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T12:00:00.000000,Switzerland,Switzerland,CH,11.15,37.72,98.19,72.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T13:00:00.000000,Switzerland,Switzerland,CH,9.55,35.15,98.39,69.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T14:00:00.000000,Switzerland,Switzerland,CH,8.97,33.74,98.54,67.12,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T15:00:00.000000,Switzerland,Switzerland,CH,8.85,32.95,98.55,64.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T16:00:00.000000,Switzerland,Switzerland,CH,5.21,27.51,99.02,58.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T17:00:00.000000,Switzerland,Switzerland,CH,8.42,30.44,98.28,54.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T18:00:00.000000,Switzerland,Switzerland,CH,7.32,29.48,98.5,58.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T19:00:00.000000,Switzerland,Switzerland,CH,6.86,28.32,98.58,55.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T20:00:00.000000,Switzerland,Switzerland,CH,16.62,38.25,97.04,48.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T21:00:00.000000,Switzerland,Switzerland,CH,32.55,55.93,94.93,45.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T22:00:00.000000,Switzerland,Switzerland,CH,41.88,65.68,94.19,42.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-07T23:00:00.000000,Switzerland,Switzerland,CH,34.68,57.22,95.29,41.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T00:00:00.000000,Switzerland,Switzerland,CH,37.61,60.59,94.87,40.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T01:00:00.000000,Switzerland,Switzerland,CH,31.41,53.58,95.59,39.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T02:00:00.000000,Switzerland,Switzerland,CH,21.15,41.99,96.86,39.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T03:00:00.000000,Switzerland,Switzerland,CH,7.44,27.24,98.55,43.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T04:00:00.000000,Switzerland,Switzerland,CH,7.27,28.59,98.58,50.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T05:00:00.000000,Switzerland,Switzerland,CH,6.03,28.7,98.86,59.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T06:00:00.000000,Switzerland,Switzerland,CH,12.49,37.54,97.83,66.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T07:00:00.000000,Switzerland,Switzerland,CH,53.35,84.15,92.26,64.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T08:00:00.000000,Switzerland,Switzerland,CH,40.88,70.66,94.19,67.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T09:00:00.000000,Switzerland,Switzerland,CH,20.16,47.56,97.07,70.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T10:00:00.000000,Switzerland,Switzerland,CH,18.38,46.05,97.39,71.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T11:00:00.000000,Switzerland,Switzerland,CH,16.19,43.49,97.69,72.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T12:00:00.000000,Switzerland,Switzerland,CH,16.03,43.16,97.68,71.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T13:00:00.000000,Switzerland,Switzerland,CH,12.79,38.67,98.12,69.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T14:00:00.000000,Switzerland,Switzerland,CH,16.29,42.07,97.7,67.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T15:00:00.000000,Switzerland,Switzerland,CH,13.25,37.71,97.97,63.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T16:00:00.000000,Switzerland,Switzerland,CH,5.54,27.7,98.93,57.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T17:00:00.000000,Switzerland,Switzerland,CH,7.12,29.24,98.58,56.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T18:00:00.000000,Switzerland,Switzerland,CH,6.28,28.3,98.76,58.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T19:00:00.000000,Switzerland,Switzerland,CH,6.66,28.14,98.64,55.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T20:00:00.000000,Switzerland,Switzerland,CH,8.1,28.63,98.24,49.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T21:00:00.000000,Switzerland,Switzerland,CH,9.8,30.17,98.05,47.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T22:00:00.000000,Switzerland,Switzerland,CH,6.51,26.1,98.74,45.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-08T23:00:00.000000,Switzerland,Switzerland,CH,6.58,26.13,98.73,44.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T00:00:00.000000,Switzerland,Switzerland,CH,6.88,26.43,98.67,43.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T01:00:00.000000,Switzerland,Switzerland,CH,7.05,26.59,98.63,42.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T02:00:00.000000,Switzerland,Switzerland,CH,7.01,26.54,98.64,42.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T03:00:00.000000,Switzerland,Switzerland,CH,6.89,26.91,98.67,46.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T04:00:00.000000,Switzerland,Switzerland,CH,6.61,27.46,98.74,50.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T05:00:00.000000,Switzerland,Switzerland,CH,5.77,27.54,98.92,56.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T06:00:00.000000,Switzerland,Switzerland,CH,4.77,27.9,99.11,64.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T07:00:00.000000,Switzerland,Switzerland,CH,26.94,53.64,95.76,63.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T08:00:00.000000,Switzerland,Switzerland,CH,27.51,55.27,95.92,67.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T09:00:00.000000,Switzerland,Switzerland,CH,26.6,54.83,96.33,70.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T10:00:00.000000,Switzerland,Switzerland,CH,18.86,46.59,97.3,71.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T11:00:00.000000,Switzerland,Switzerland,CH,18.03,45.37,97.47,71.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T12:00:00.000000,Switzerland,Switzerland,CH,14.7,40.97,97.85,68.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T13:00:00.000000,Switzerland,Switzerland,CH,16.33,42.52,97.52,66.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T14:00:00.000000,Switzerland,Switzerland,CH,16.02,41.51,97.45,65.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T15:00:00.000000,Switzerland,Switzerland,CH,8.96,32.55,98.45,63.5,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T16:00:00.000000,Switzerland,Switzerland,CH,4.73,26.82,99.13,60.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T17:00:00.000000,Switzerland,Switzerland,CH,5.28,26.69,99.03,57.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T18:00:00.000000,Switzerland,Switzerland,CH,4.79,25.88,99.13,58.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T19:00:00.000000,Switzerland,Switzerland,CH,13.15,35.1,97.92,56.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T20:00:00.000000,Switzerland,Switzerland,CH,43.05,68.25,93.99,52.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T21:00:00.000000,Switzerland,Switzerland,CH,51.42,77.06,93.02,49.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T22:00:00.000000,Switzerland,Switzerland,CH,36.67,60.33,94.94,47.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-09T23:00:00.000000,Switzerland,Switzerland,CH,41.17,65.56,94.28,46.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T00:00:00.000000,Switzerland,Switzerland,CH,51.3,77.11,92.94,46.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T01:00:00.000000,Switzerland,Switzerland,CH,53.35,79.57,92.66,45.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T02:00:00.000000,Switzerland,Switzerland,CH,25.07,47.43,96.23,44.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T03:00:00.000000,Switzerland,Switzerland,CH,12.05,33.16,98.08,47.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T04:00:00.000000,Switzerland,Switzerland,CH,5.99,27.34,98.93,52.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T05:00:00.000000,Switzerland,Switzerland,CH,5.22,28.0,99.09,60.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T06:00:00.000000,Switzerland,Switzerland,CH,4.16,28.22,99.28,67.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T07:00:00.000000,Switzerland,Switzerland,CH,6.93,31.87,98.58,70.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T08:00:00.000000,Switzerland,Switzerland,CH,8.4,33.83,98.47,72.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T09:00:00.000000,Switzerland,Switzerland,CH,8.48,34.14,98.55,73.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T10:00:00.000000,Switzerland,Switzerland,CH,16.37,43.79,97.78,75.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T11:00:00.000000,Switzerland,Switzerland,CH,16.19,43.82,97.81,75.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T12:00:00.000000,Switzerland,Switzerland,CH,18.47,46.52,97.54,75.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T13:00:00.000000,Switzerland,Switzerland,CH,16.7,43.93,97.75,73.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T14:00:00.000000,Switzerland,Switzerland,CH,13.0,38.59,98.2,69.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T15:00:00.000000,Switzerland,Switzerland,CH,14.92,40.03,97.88,67.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T16:00:00.000000,Switzerland,Switzerland,CH,11.65,35.34,98.11,62.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T17:00:00.000000,Switzerland,Switzerland,CH,5.35,27.29,99.04,58.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T18:00:00.000000,Switzerland,Switzerland,CH,5.32,27.14,99.02,59.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T19:00:00.000000,Switzerland,Switzerland,CH,5.44,26.62,99.01,56.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T20:00:00.000000,Switzerland,Switzerland,CH,19.18,41.27,97.12,51.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T21:00:00.000000,Switzerland,Switzerland,CH,30.46,53.97,95.69,50.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T22:00:00.000000,Switzerland,Switzerland,CH,22.0,44.24,96.82,49.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-10T23:00:00.000000,Switzerland,Switzerland,CH,18.16,39.83,97.3,49.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T00:00:00.000000,Switzerland,Switzerland,CH,21.03,42.92,96.96,47.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T01:00:00.000000,Switzerland,Switzerland,CH,28.76,51.65,95.96,47.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T02:00:00.000000,Switzerland,Switzerland,CH,33.5,57.02,95.35,46.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T03:00:00.000000,Switzerland,Switzerland,CH,37.5,62.14,94.73,49.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T04:00:00.000000,Switzerland,Switzerland,CH,16.98,39.43,97.37,52.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T05:00:00.000000,Switzerland,Switzerland,CH,4.96,28.01,99.14,62.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T06:00:00.000000,Switzerland,Switzerland,CH,6.45,30.89,98.82,68.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T07:00:00.000000,Switzerland,Switzerland,CH,10.13,35.09,98.32,68.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T08:00:00.000000,Switzerland,Switzerland,CH,16.88,43.62,97.64,72.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T09:00:00.000000,Switzerland,Switzerland,CH,17.22,45.22,97.63,76.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T10:00:00.000000,Switzerland,Switzerland,CH,15.2,43.27,97.88,76.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T11:00:00.000000,Switzerland,Switzerland,CH,17.86,46.76,97.52,77.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T12:00:00.000000,Switzerland,Switzerland,CH,16.94,45.58,97.65,78.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T13:00:00.000000,Switzerland,Switzerland,CH,15.81,43.52,97.78,75.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T14:00:00.000000,Switzerland,Switzerland,CH,12.37,37.87,98.24,69.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T15:00:00.000000,Switzerland,Switzerland,CH,16.86,41.98,97.64,66.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T16:00:00.000000,Switzerland,Switzerland,CH,4.78,27.34,99.13,62.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T17:00:00.000000,Switzerland,Switzerland,CH,5.26,27.01,99.04,58.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T18:00:00.000000,Switzerland,Switzerland,CH,5.17,26.68,99.05,58.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T19:00:00.000000,Switzerland,Switzerland,CH,5.04,26.14,99.08,56.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T20:00:00.000000,Switzerland,Switzerland,CH,5.06,25.77,99.08,54.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T21:00:00.000000,Switzerland,Switzerland,CH,5.62,25.88,98.95,51.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T22:00:00.000000,Switzerland,Switzerland,CH,5.61,25.66,98.95,50.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-11T23:00:00.000000,Switzerland,Switzerland,CH,5.38,25.59,99.0,50.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T00:00:00.000000,Switzerland,Switzerland,CH,5.56,25.58,98.96,49.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T01:00:00.000000,Switzerland,Switzerland,CH,5.42,25.43,98.99,48.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T02:00:00.000000,Switzerland,Switzerland,CH,5.4,25.36,99.0,47.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T03:00:00.000000,Switzerland,Switzerland,CH,5.43,25.46,99.0,47.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T04:00:00.000000,Switzerland,Switzerland,CH,5.33,25.73,99.02,50.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T05:00:00.000000,Switzerland,Switzerland,CH,4.93,26.11,99.09,55.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T06:00:00.000000,Switzerland,Switzerland,CH,13.87,38.41,97.8,63.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T07:00:00.000000,Switzerland,Switzerland,CH,21.44,48.97,96.7,67.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T08:00:00.000000,Switzerland,Switzerland,CH,14.77,43.11,97.57,72.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T09:00:00.000000,Switzerland,Switzerland,CH,15.24,44.88,97.66,77.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T10:00:00.000000,Switzerland,Switzerland,CH,11.51,40.0,98.22,77.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T11:00:00.000000,Switzerland,Switzerland,CH,12.13,40.81,98.13,78.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T12:00:00.000000,Switzerland,Switzerland,CH,11.97,40.2,98.16,76.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T13:00:00.000000,Switzerland,Switzerland,CH,13.58,41.9,97.94,74.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T14:00:00.000000,Switzerland,Switzerland,CH,5.71,29.68,99.0,67.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T15:00:00.000000,Switzerland,Switzerland,CH,6.11,28.54,98.93,62.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T16:00:00.000000,Switzerland,Switzerland,CH,4.68,26.34,99.13,60.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2025-04-12T17:00:00.000000,Switzerland,Switzerland,CH,5.11,26.82,99.07,59.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
