Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (CH),Day Ahead Auction (IT-North-CH)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2015-05-03T16:00+02:00,,,34.1,13,35
2015-05-03T17:00+02:00,,,31.48,15.11,41.84
2015-05-03T18:00+02:00,,,26.84,18.65,48
2015-05-03T19:00+02:00,,,16.73,20.6,52.61
2015-05-03T20:00+02:00,,,12.73,21.28,66.67
2015-05-03T21:00+02:00,,,13.16,21.6,66
2015-05-03T22:00+02:00,,,14.07,21.65,59
2015-05-03T23:00+02:00,,,11.86,18.01,54.24
2015-05-04T00:00+02:00,,,12.8,13.55,57.09
2015-05-04T01:00+02:00,,,11.88,10.84,49.86
2015-05-04T02:00+02:00,,,10.43,7.52,50.31
2015-05-04T03:00+02:00,,,7.33,6.99,48.76
2015-05-04T04:00+02:00,,,5.54,11.13,48.65
2015-05-04T05:00+02:00,,,3.2,19.18,49.65
2015-05-04T06:00+02:00,,,2.88,27.01,54.24
2015-05-04T07:00+02:00,,,7.77,33.92,62.99
2015-05-04T08:00+02:00,,,18.52,36.04,85
2015-05-04T09:00+02:00,,,30.06,34.98,76.41
2015-05-04T10:00+02:00,,,38.64,34.4,74.74
2015-05-04T11:00+02:00,,,49.67,35.24,71.28
2015-05-04T12:00+02:00,,,58.3,33.95,55
2015-05-04T13:00+02:00,,,67.65,33.99,55.72
2015-05-04T14:00+02:00,,,88.91,33.86,63.95
2015-05-04T15:00+02:00,,,92.26,33.96,65.16
2015-05-04T16:00+02:00,,,66.41,34.03,67.33
2015-05-04T17:00+02:00,,,42.08,33.94,66.64
2015-05-04T18:00+02:00,,,31.1,37.92,69.98
2015-05-04T19:00+02:00,,,19.95,39.94,72.1
2015-05-04T20:00+02:00,,,14.2,37.32,85
2015-05-04T21:00+02:00,,,13.8,37.52,76
2015-05-04T22:00+02:00,,,15.71,36.2,60.99
2015-05-04T23:00+02:00,,,17.11,31.19,60
2015-05-05T00:00+02:00,,,18.03,24.03,54.44
2015-05-05T01:00+02:00,,,19.7,20.91,47.5
2015-05-05T02:00+02:00,,,21.64,17.97,45.06
2015-05-05T03:00+02:00,,,19.98,16.24,41.38
2015-05-05T04:00+02:00,,,18.36,16.03,42.02
2015-05-05T05:00+02:00,,,20.7,20.41,43.6
2015-05-05T06:00+02:00,,,21.26,26.95,48.83
2015-05-05T07:00+02:00,,,25.35,32.93,56.98
2015-05-05T08:00+02:00,,,28.92,33.97,66.95
2015-05-05T09:00+02:00,,,30.47,33.63,65
2015-05-05T10:00+02:00,,,31.22,31.77,55.75
2015-05-05T11:00+02:00,,,37.36,33.53,55
2015-05-05T12:00+02:00,,,40.68,30.66,49.55
2015-05-05T13:00+02:00,,,40.67,29.95,54.43
2015-05-05T14:00+02:00,,,32.91,29.51,64.89
2015-05-05T15:00+02:00,,,27.51,27.09,68.05
2015-05-05T16:00+02:00,,,23.74,26.14,70.03
2015-05-05T17:00+02:00,,,22.59,26.54,62.1
2015-05-05T18:00+02:00,,,22.25,29.83,55.01
2015-05-05T19:00+02:00,,,14.38,32.4,58.69
2015-05-05T20:00+02:00,,,11.34,30.98,72.64
2015-05-05T21:00+02:00,,,10.06,31.23,65.99
2015-05-05T22:00+02:00,,,7.41,28.79,50.94
2015-05-05T23:00+02:00,,,6.42,23.31,49
2015-05-06T00:00+02:00,,,7.9,22.92,49.04
2015-05-06T01:00+02:00,,,7.93,21.08,42.51
2015-05-06T02:00+02:00,,,8.28,19.82,41
2015-05-06T03:00+02:00,,,6.62,17.97,38.5
2015-05-06T04:00+02:00,,,6.39,18.14,40.01
2015-05-06T05:00+02:00,,,5.39,21.51,43.38
2015-05-06T06:00+02:00,,,6.12,29.05,51
2015-05-06T07:00+02:00,,,10.21,37.33,60.99
2015-05-06T08:00+02:00,,,22.58,39.5,85.15
2015-05-06T09:00+02:00,,,38,36.02,92.35
2015-05-06T10:00+02:00,,,64.62,32.7,75
2015-05-06T11:00+02:00,,,83.81,31.61,76.41
2015-05-06T12:00+02:00,,,98.96,27.62,55.75
2015-05-06T13:00+02:00,,,103.24,24.56,56.06
2015-05-06T14:00+02:00,,,97.2,22.51,69.03
2015-05-06T15:00+02:00,,,89.56,22.91,81.51
2015-05-06T16:00+02:00,,,76.79,22.74,82.28
2015-05-06T17:00+02:00,,,61.3,25.24,63.96
2015-05-06T18:00+02:00,,,40.38,30.19,58
2015-05-06T19:00+02:00,,,24.29,34.08,62.89
2015-05-06T20:00+02:00,,,14.54,34.37,84.76
2015-05-06T21:00+02:00,,,10.95,33.99,65.99
2015-05-06T22:00+02:00,,,13.7,31.37,54.89
2015-05-06T23:00+02:00,,,14.93,22.96,50
2015-05-07T00:00+02:00,,,16.05,20.03,49.3
2015-05-07T01:00+02:00,,,14.29,16.51,45.56
2015-05-07T02:00+02:00,,,12.06,12.57,42.93
2015-05-07T03:00+02:00,,,7.76,10.89,41.12
2015-05-07T04:00+02:00,,,6.22,11.72,42.1
2015-05-07T05:00+02:00,,,6.08,16.93,45.06
2015-05-07T06:00+02:00,,,8.29,26.04,51
2015-05-07T07:00+02:00,,,26.8,32.69,54.35
2015-05-07T08:00+02:00,,,62.54,31.53,70.56
2015-05-07T09:00+02:00,,,101.95,29.76,70
2015-05-07T10:00+02:00,,,142.58,26.04,55.75
2015-05-07T11:00+02:00,,,165.53,25.81,49.91
2015-05-07T12:00+02:00,,,185.01,22.97,44.18
2015-05-07T13:00+02:00,,,189.45,21.26,43.84
2015-05-07T14:00+02:00,,,185.82,21.08,54.08
2015-05-07T15:00+02:00,,,169.23,21.54,62.12
2015-05-07T16:00+02:00,,,135.25,23.03,67.93
2015-05-07T17:00+02:00,,,94.82,29.51,59.99
2015-05-07T18:00+02:00,,,57.86,36.41,56.5
2015-05-07T19:00+02:00,,,26.23,39.77,59.75
2015-05-07T20:00+02:00,,,7.03,39.22,75.16
2015-05-07T21:00+02:00,,,3.96,39.22,63.8
2015-05-07T22:00+02:00,,,2.75,38.47,53.05
2015-05-07T23:00+02:00,,,2.79,31.54,48.86
2015-05-08T00:00+02:00,,,3.76,28.67,49.02
2015-05-08T01:00+02:00,,,4.55,26.31,45.56
2015-05-08T02:00+02:00,,,4.81,24.38,42.02
2015-05-08T03:00+02:00,,,4.68,22.96,40
2015-05-08T04:00+02:00,,,5.19,23.56,39.48
2015-05-08T05:00+02:00,,,3.7,26.54,43.08
2015-05-08T06:00+02:00,,,4.09,33.94,46.06
2015-05-08T07:00+02:00,,,4.42,40.17,53.44
2015-05-08T08:00+02:00,,,4.44,39.46,67.99
2015-05-08T09:00+02:00,,,4.41,37.07,62.99
2015-05-08T10:00+02:00,,,4.49,33.59,56.66
2015-05-08T11:00+02:00,,,4.32,32.58,50.72
2015-05-08T12:00+02:00,,,4.36,31.09,44.56
2015-05-08T13:00+02:00,,,5.27,29.28,44.73
2015-05-08T14:00+02:00,,,7.29,27.98,51.19
2015-05-08T15:00+02:00,,,5.89,27.7,59.51
2015-05-08T16:00+02:00,,,5.91,27.56,60.94
2015-05-08T17:00+02:00,,,6.62,30.36,59.4
2015-05-08T18:00+02:00,,,6.61,32.86,55.86
2015-05-08T19:00+02:00,,,3.28,33.84,58.25
2015-05-08T20:00+02:00,,,4.01,35,72.27
2015-05-08T21:00+02:00,,,2.74,34.45,57
2015-05-08T22:00+02:00,,,4.37,32.87,50.49
2015-05-08T23:00+02:00,,,4.48,29.6,47.01
2015-05-09T00:00+02:00,,,7.99,22.91,48.88
2015-05-09T01:00+02:00,,,11.23,21.3,43.12
2015-05-09T02:00+02:00,,,11.54,18.9,40.9
2015-05-09T03:00+02:00,,,9.84,16.63,36
2015-05-09T04:00+02:00,,,6.74,15.81,36
2015-05-09T05:00+02:00,,,5.81,16.08,38.01
2015-05-09T06:00+02:00,,,6.25,17.02,38
2015-05-09T07:00+02:00,,,12.74,19.07,43.48
2015-05-09T08:00+02:00,,,29.47,20.75,46.26
2015-05-09T09:00+02:00,,,48.2,21.62,44.27
2015-05-09T10:00+02:00,,,67.5,19.74,46.58
2015-05-09T11:00+02:00,,,81.12,19.25,44.27
2015-05-09T12:00+02:00,,,87.56,16.05,41
2015-05-09T13:00+02:00,,,96.71,13.38,38.61
2015-05-09T14:00+02:00,,,98.99,9.47,41.45
2015-05-09T15:00+02:00,,,92.53,8.96,34.25
2015-05-09T16:00+02:00,,,77.02,9.09,42.9
2015-05-09T17:00+02:00,,,60.89,12.03,42
2015-05-09T18:00+02:00,,,44.2,18.03,43.9
2015-05-09T19:00+02:00,,,23.15,20.08,50.14
2015-05-09T20:00+02:00,,,10.64,20.53,53.63
2015-05-09T21:00+02:00,,,7.64,20.69,52.53
2015-05-09T22:00+02:00,,,10.09,21,50.2
2015-05-09T23:00+02:00,,,14.03,17.77,43.48
2015-05-10T00:00+02:00,,,10.44,15.04,47.6
2015-05-10T01:00+02:00,,,7.22,10.85,43.48
2015-05-10T02:00+02:00,,,7.41,5.96,38.31
2015-05-10T03:00+02:00,,,5.44,8.83,35.08
2015-05-10T04:00+02:00,,,3.51,6.26,36
2015-05-10T05:00+02:00,,,1.99,2.07,41.7
2015-05-10T06:00+02:00,,,4.71,0.24,38.01
2015-05-10T07:00+02:00,,,22.84,0.96,36
2015-05-10T08:00+02:00,,,55.76,0.96,29.46
2015-05-10T09:00+02:00,,,90.68,2,22.33
2015-05-10T10:00+02:00,,,116.19,3.62,17
2015-05-10T11:00+02:00,,,135.44,0.09,17
2015-05-10T12:00+02:00,,,146.26,-1.99,12.55
2015-05-10T13:00+02:00,,,149.37,-6.53,10.09
2015-05-10T14:00+02:00,,,142.44,-11.62,5
2015-05-10T15:00+02:00,,,132.04,-11.66,5.01
2015-05-10T16:00+02:00,,,113.76,-1.88,14.21
2015-05-10T17:00+02:00,,,85.47,13.86,24.12
2015-05-10T18:00+02:00,,,52,17.01,38
2015-05-10T19:00+02:00,,,22.21,21.29,46.79
2015-05-10T20:00+02:00,,,9.07,28.79,53.12
2015-05-10T21:00+02:00,,,5.39,29.09,59.75
2015-05-10T22:00+02:00,,,4.5,28.75,51.06
2015-05-10T23:00+02:00,,,3.06,23.96,47
2015-05-11T00:00+02:00,,,1.99,22.96,42.66
2015-05-11T01:00+02:00,,,1.87,20.04,40
2015-05-11T02:00+02:00,,,1.68,20.02,36.28
2015-05-11T03:00+02:00,,,2.45,17.74,33.89
2015-05-11T04:00+02:00,,,3.08,18.39,34.99
2015-05-11T05:00+02:00,,,3.2,21.88,37.33
2015-05-11T06:00+02:00,,,7.77,30.25,43.96
2015-05-11T07:00+02:00,,,24.89,38.26,48.44
2015-05-11T08:00+02:00,,,51.94,39.6,55
2015-05-11T09:00+02:00,,,81.03,36.47,49.58
2015-05-11T10:00+02:00,,,101.6,34.23,44
2015-05-11T11:00+02:00,,,114.13,34.58,47
2015-05-11T12:00+02:00,,,124.12,32.2,40.01
2015-05-11T13:00+02:00,,,126.94,30.05,42.01
2015-05-11T14:00+02:00,,,124.22,29.05,49.25
2015-05-11T15:00+02:00,,,114.26,28.87,50.88
2015-05-11T16:00+02:00,,,95.88,29.19,51.42
2015-05-11T17:00+02:00,,,71.1,32.13,50.48
2015-05-11T18:00+02:00,,,44.45,35.75,50.98
2015-05-11T19:00+02:00,,,19.59,39.47,53.06
2015-05-11T20:00+02:00,,,3.48,38.65,60.99
2015-05-11T21:00+02:00,,,0.66,37.01,55.86
2015-05-11T22:00+02:00,,,0.23,35.24,50.86
2015-05-11T23:00+02:00,,,0.05,28.9,47
2015-05-12T00:00+02:00,,,1,22.74,48.5
2015-05-12T01:00+02:00,,,2.24,20.16,45
2015-05-12T02:00+02:00,,,3.38,17.84,41.9
2015-05-12T03:00+02:00,,,3.65,17.07,39.48
2015-05-12T04:00+02:00,,,3.45,17.17,41.95
2015-05-12T05:00+02:00,,,4.31,20.53,42.5
2015-05-12T06:00+02:00,,,12.95,28.07,52.5
2015-05-12T07:00+02:00,,,35.25,34.42,54.97
2015-05-12T08:00+02:00,,,67.49,36.9,64.99
2015-05-12T09:00+02:00,,,97.4,34.42,60.99
2015-05-12T10:00+02:00,,,124.65,32.58,54.21
2015-05-12T11:00+02:00,,,140.17,31.5,51.27
2015-05-12T12:00+02:00,,,151.71,28.82,42.5
2015-05-12T13:00+02:00,,,159.97,26.56,46.58
2015-05-12T14:00+02:00,,,155.48,26.07,51.03
2015-05-12T15:00+02:00,,,144.02,25.93,56.83
2015-05-12T16:00+02:00,,,121.07,25.6,61.63
2015-05-12T17:00+02:00,,,90.98,27.12,59.64
2015-05-12T18:00+02:00,,,53.75,29.42,59.36
2015-05-12T19:00+02:00,,,26.38,31.03,60.99
2015-05-12T20:00+02:00,,,8.57,28,75
2015-05-12T21:00+02:00,,,8.17,29.49,73.74
2015-05-12T22:00+02:00,,,12.44,28.09,65.61
2015-05-12T23:00+02:00,,,12.3,23.74,54.28
2015-05-13T00:00+02:00,,,6.07,19.91,54.15
2015-05-13T01:00+02:00,,,8.42,18.53,49.99
2015-05-13T02:00+02:00,,,7.39,16.61,47.5
2015-05-13T03:00+02:00,,,7.37,15.02,47
2015-05-13T04:00+02:00,,,8.29,15.16,47.5
2015-05-13T05:00+02:00,,,9.6,18.94,47.75
2015-05-13T06:00+02:00,,,11.43,23.44,51.51
2015-05-13T07:00+02:00,,,21.58,32.05,56.3
2015-05-13T08:00+02:00,,,43.52,36.02,64.99
2015-05-13T09:00+02:00,,,64.1,29.84,60
2015-05-13T10:00+02:00,,,83.28,27.65,54.16
2015-05-13T11:00+02:00,,,97.58,25.86,51.28
2015-05-13T12:00+02:00,,,106.32,22.05,43.69
2015-05-13T13:00+02:00,,,99.72,21.53,45
2015-05-13T14:00+02:00,,,86.42,20.19,51.02
2015-05-13T15:00+02:00,,,77.76,20.04,56.53
2015-05-13T16:00+02:00,,,74.71,23.48,59
2015-05-13T17:00+02:00,,,62.88,26.21,57.51
2015-05-13T18:00+02:00,,,39.84,29.74,55.01
2015-05-13T19:00+02:00,,,23.36,34.07,60.99
2015-05-13T20:00+02:00,,,17.3,33.52,76.2
2015-05-13T21:00+02:00,,,17.72,34.95,72
2015-05-13T22:00+02:00,,,17.33,33.26,61.47
2015-05-13T23:00+02:00,,,16.52,27.56,52.01
2015-05-14T00:00+02:00,,,12.96,21.02,43.76
2015-05-14T01:00+02:00,,,13.01,18.39,40
2015-05-14T02:00+02:00,,,12.02,17.85,35.01
2015-05-14T03:00+02:00,,,10.47,17.03,35.01
2015-05-14T04:00+02:00,,,7.77,15.96,35.58
2015-05-14T05:00+02:00,,,7.52,15.74,37.97
2015-05-14T06:00+02:00,,,11.79,14.92,42.5
2015-05-14T07:00+02:00,,,27.87,15.21,51.02
2015-05-14T08:00+02:00,,,54.69,17.21,60.99
2015-05-14T09:00+02:00,,,87.32,16.82,56
2015-05-14T10:00+02:00,,,108.45,16.65,54.11
2015-05-14T11:00+02:00,,,115.01,17.82,51.21
2015-05-14T12:00+02:00,,,110.6,18.32,47
2015-05-14T13:00+02:00,,,104.57,16.83,49.9
2015-05-14T14:00+02:00,,,112.31,15.44,52.25
2015-05-14T15:00+02:00,,,106.48,14.75,56.52
2015-05-14T16:00+02:00,,,84.07,15.55,57.91
2015-05-14T17:00+02:00,,,58.6,18.85,56.94
2015-05-14T18:00+02:00,,,37.23,22.32,54.44
2015-05-14T19:00+02:00,,,20.84,24.92,56.95
2015-05-14T20:00+02:00,,,8.95,25.81,67.16
2015-05-14T21:00+02:00,,,9.74,27.53,68.02
2015-05-14T22:00+02:00,,,18.35,27.18,50
2015-05-14T23:00+02:00,,,15.58,23.76,44.98
2015-05-15T00:00+02:00,,,13.75,21.25,43.03
2015-05-15T01:00+02:00,,,12.04,20.45,40
2015-05-15T02:00+02:00,,,9.24,18.85,32.68
2015-05-15T03:00+02:00,,,6.87,17.67,34.66
2015-05-15T04:00+02:00,,,5.92,18.46,34.59
2015-05-15T05:00+02:00,,,4.91,21.69,36.92
2015-05-15T06:00+02:00,,,4.91,26.4,46.04
2015-05-15T07:00+02:00,,,10.77,32.17,53.94
2015-05-15T08:00+02:00,,,14.95,35.56,66.33
2015-05-15T09:00+02:00,,,18.65,35.43,61.52
2015-05-15T10:00+02:00,,,13.79,34.04,59.36
2015-05-15T11:00+02:00,,,17.03,34.77,58.5
2015-05-15T12:00+02:00,,,19.75,33.24,51.59
2015-05-15T13:00+02:00,,,26.09,29.94,51.57
2015-05-15T14:00+02:00,,,28.83,29.29,60.99
2015-05-15T15:00+02:00,,,26.74,28.56,66
2015-05-15T16:00+02:00,,,19.52,28.09,62.8
2015-05-15T17:00+02:00,,,11.79,29.2,57.95
2015-05-15T18:00+02:00,,,8.98,32.4,55.58
2015-05-15T19:00+02:00,,,5.35,34.15,60.45
2015-05-15T20:00+02:00,,,7.34,34.04,63
2015-05-15T21:00+02:00,,,6.76,33.7,57.97
2015-05-15T22:00+02:00,,,8.13,34.09,49.43
2015-05-15T23:00+02:00,,,7.09,29.92,44.1
2015-05-16T00:00+02:00,,,6.68,26.24,42.4
2015-05-16T01:00+02:00,,,6.75,24.85,41.29
2015-05-16T02:00+02:00,,,5.61,22.97,38
2015-05-16T03:00+02:00,,,5.89,21.09,38
2015-05-16T04:00+02:00,,,2.63,20.44,38
2015-05-16T05:00+02:00,,,1.19,20.98,35.77
2015-05-16T06:00+02:00,,,3.54,21.52,35.5
2015-05-16T07:00+02:00,,,11.59,22.04,47.49
2015-05-16T08:00+02:00,,,24.75,22.94,51.59
2015-05-16T09:00+02:00,,,44.1,20.89,59.99
2015-05-16T10:00+02:00,,,66.48,19.66,89.74
2015-05-16T11:00+02:00,,,86.37,18.69,62.87
2015-05-16T12:00+02:00,,,105.2,18.02,50.02
2015-05-16T13:00+02:00,,,116.52,15.4,49.09
2015-05-16T14:00+02:00,,,116.92,13.09,48.64
2015-05-16T15:00+02:00,,,102.42,12.89,51.43
2015-05-16T16:00+02:00,,,81.54,14.09,53.74
2015-05-16T17:00+02:00,,,57.6,15.42,53.83
2015-05-16T18:00+02:00,,,37.53,20.39,53.83
2015-05-16T19:00+02:00,,,19.19,22.72,53.98
2015-05-16T20:00+02:00,,,5.85,23.08,51.91
2015-05-16T21:00+02:00,,,3.32,23.63,49.96
2015-05-16T22:00+02:00,,,4.9,23.59,49.12
2015-05-16T23:00+02:00,,,5.45,19.72,48.45
2015-05-17T00:00+02:00,,,3.04,12.11,44.85
2015-05-17T01:00+02:00,,,2.48,9.03,44
2015-05-17T02:00+02:00,,,1.27,7.09,40
2015-05-17T03:00+02:00,,,0.52,7.52,38.01
2015-05-17T04:00+02:00,,,0.34,5.5,39
2015-05-17T05:00+02:00,,,0.17,5.84,39.25
2015-05-17T06:00+02:00,,,3.64,6.09,39
2015-05-17T07:00+02:00,,,17.68,7.89,41.29
2015-05-17T08:00+02:00,,,38.95,9.01,38.16
2015-05-17T09:00+02:00,,,64.08,11.06,38.16
2015-05-17T10:00+02:00,,,87.61,9.55,34.41
2015-05-17T11:00+02:00,,,101.8,5.91,23.21
2015-05-17T12:00+02:00,,,117.22,3.2,18.59
2015-05-17T13:00+02:00,,,124.76,-3.5,14.39
2015-05-17T14:00+02:00,,,124.7,-10.13,10
2015-05-17T15:00+02:00,,,120.51,-9.96,12.8
2015-05-17T16:00+02:00,,,105.54,-3.72,25.27
2015-05-17T17:00+02:00,,,82.8,6.58,35.16
2015-05-17T18:00+02:00,,,53.59,15.42,44.44
2015-05-17T19:00+02:00,,,24.08,19.84,53
2015-05-17T20:00+02:00,,,7.93,24.03,65.07
2015-05-17T21:00+02:00,,,3.77,24.92,65.11
2015-05-17T22:00+02:00,,,2.52,25.91,55.69
2015-05-17T23:00+02:00,,,0.95,23.03,48
2015-05-18T00:00+02:00,,,0.13,21.6,42.41
2015-05-18T01:00+02:00,,,0.14,18.54,40.01
2015-05-18T02:00+02:00,,,0.27,17.24,40
2015-05-18T03:00+02:00,,,0.5,15.3,39.03
2015-05-18T04:00+02:00,,,0.62,18.88,40
2015-05-18T05:00+02:00,,,0.94,23.8,40
2015-05-18T06:00+02:00,,,9.99,33.97,42.44
2015-05-18T07:00+02:00,,,39.3,39.88,50.45
2015-05-18T08:00+02:00,,,83.58,42.95,55.5
2015-05-18T09:00+02:00,,,128.77,38.51,54.63
2015-05-18T10:00+02:00,,,164.76,34.99,49.72
2015-05-18T11:00+02:00,,,189.51,32.96,47.89
2015-05-18T12:00+02:00,,,202.94,29.86,40.79
2015-05-18T13:00+02:00,,,206.22,29.15,41.94
2015-05-18T14:00+02:00,,,200.42,27.59,48.3
2015-05-18T15:00+02:00,,,185.43,26.93,51
2015-05-18T16:00+02:00,,,157.47,26.51,54.85
2015-05-18T17:00+02:00,,,118.75,28.66,56
2015-05-18T18:00+02:00,,,72.62,34.33,56.69
2015-05-18T19:00+02:00,,,34.04,39.01,62.89
2015-05-18T20:00+02:00,,,13.06,37.86,71.19
2015-05-18T21:00+02:00,,,6.92,36.94,70.29
2015-05-18T22:00+02:00,,,6.87,34.74,56.19
2015-05-18T23:00+02:00,,,13.71,27.44,50.07
2015-05-19T00:00+02:00,,,12.91,25.03,44.71
2015-05-19T01:00+02:00,,,10.4,23.52,42.41
2015-05-19T02:00+02:00,,,7.93,22.02,41.18
2015-05-19T03:00+02:00,,,6.75,18.22,40.53
2015-05-19T04:00+02:00,,,7.3,18.56,40.91
2015-05-19T05:00+02:00,,,5.87,22.8,41.61
2015-05-19T06:00+02:00,,,7.3,31.47,46.85
2015-05-19T07:00+02:00,,,12.04,40.19,52
2015-05-19T08:00+02:00,,,16.93,40.91,59.75
2015-05-19T09:00+02:00,,,20.72,37.37,54.61
2015-05-19T10:00+02:00,,,20.96,32.53,49.98
2015-05-19T11:00+02:00,,,21.11,33.43,48
2015-05-19T12:00+02:00,,,25.02,31.08,41.86
2015-05-19T13:00+02:00,,,24.05,29.7,41.1
2015-05-19T14:00+02:00,,,26.57,26.07,48.01
2015-05-19T15:00+02:00,,,31.08,25.54,50.75
2015-05-19T16:00+02:00,,,27.48,25.09,51.58
2015-05-19T17:00+02:00,,,23,26.63,56.02
2015-05-19T18:00+02:00,,,18.93,30.5,56.33
2015-05-19T19:00+02:00,,,13.57,34.61,58.25
2015-05-19T20:00+02:00,,,11.21,35.11,67.32
2015-05-19T21:00+02:00,,,12.18,35.01,63.28
2015-05-19T22:00+02:00,,,12.49,36.22,52.46
2015-05-19T23:00+02:00,,,11.41,31.33,45.96
2015-05-20T00:00+02:00,,,9.03,27.43,42.5
2015-05-20T01:00+02:00,,,8.23,24.88,37.41
2015-05-20T02:00+02:00,,,11.79,22.57,31.26
2015-05-20T03:00+02:00,,,12.18,20.61,34
2015-05-20T04:00+02:00,,,8.84,21.89,34
2015-05-20T05:00+02:00,,,9.37,25.43,35.01
2015-05-20T06:00+02:00,,,9.06,32.48,41.37
2015-05-20T07:00+02:00,,,11.29,44.35,50.23
2015-05-20T08:00+02:00,,,11.85,48.81,56.11
2015-05-20T09:00+02:00,,,16.12,46.18,55.19
2015-05-20T10:00+02:00,,,13.31,45.07,60.73
2015-05-20T11:00+02:00,,,11.78,44.39,58.59
2015-05-20T12:00+02:00,,,11.39,41.08,49.5
2015-05-20T13:00+02:00,,,11.83,38.86,50.04
2015-05-20T14:00+02:00,,,10.2,36.09,57.04
2015-05-20T15:00+02:00,,,13.03,34.71,58.54
2015-05-20T16:00+02:00,,,13.28,33.55,60.99
2015-05-20T17:00+02:00,,,11.4,33.84,56
2015-05-20T18:00+02:00,,,9.91,37.52,52.61
2015-05-20T19:00+02:00,,,9.11,40.92,54
2015-05-20T20:00+02:00,,,9.35,39.29,57.9
2015-05-20T21:00+02:00,,,8.52,38.47,54.59
2015-05-20T22:00+02:00,,,10.45,36.91,48.83
2015-05-20T23:00+02:00,,,10.54,31.16,44.41
2015-05-21T00:00+02:00,,,10.18,29,43.84
2015-05-21T01:00+02:00,,,8.63,25.27,41.94
2015-05-21T02:00+02:00,,,7.65,23.78,35
2015-05-21T03:00+02:00,,,7.96,22.57,35.99
2015-05-21T04:00+02:00,,,7.85,22.84,35.03
2015-05-21T05:00+02:00,,,7.6,25.04,38.9
2015-05-21T06:00+02:00,,,11.74,32.83,43.84
2015-05-21T07:00+02:00,,,22.07,45.08,50.19
2015-05-21T08:00+02:00,,,31.78,48.44,56.41
2015-05-21T09:00+02:00,,,43.42,44.9,55.05
2015-05-21T10:00+02:00,,,64.85,41.15,52.5
2015-05-21T11:00+02:00,,,70.95,39.93,56
2015-05-21T12:00+02:00,,,71.81,37,49.3
2015-05-21T13:00+02:00,,,70.82,34.37,49.32
2015-05-21T14:00+02:00,,,60.61,32.3,54.51
2015-05-21T15:00+02:00,,,53.83,30.91,56
2015-05-21T16:00+02:00,,,48.74,30.18,60.99
2015-05-21T17:00+02:00,,,44.43,30.87,52.57
2015-05-21T18:00+02:00,,,32.52,33.55,53.1
2015-05-21T19:00+02:00,,,20.85,36.58,54.34
2015-05-21T20:00+02:00,,,10.34,34.92,58
2015-05-21T21:00+02:00,,,7.15,33.47,54.69
2015-05-21T22:00+02:00,,,8.39,36.66,49
2015-05-21T23:00+02:00,,,9.62,31.93,45.04
2015-05-22T00:00+02:00,,,8.57,29.01,43.07
2015-05-22T01:00+02:00,,,11.18,25.35,37.87
2015-05-22T02:00+02:00,,,10.01,24.25,34
2015-05-22T03:00+02:00,,,9.57,23.5,34
2015-05-22T04:00+02:00,,,11.13,23.79,33
2015-05-22T05:00+02:00,,,11.71,25.63,35
2015-05-22T06:00+02:00,,,12.06,33.02,42.77
2015-05-22T07:00+02:00,,,25.31,40.56,52
2015-05-22T08:00+02:00,,,47.99,45.65,56.98
2015-05-22T09:00+02:00,,,76.49,41.35,59.77
2015-05-22T10:00+02:00,,,104.15,38.78,57.99
2015-05-22T11:00+02:00,,,118.02,38.97,58.28
2015-05-22T12:00+02:00,,,110.61,35.3,49.01
2015-05-22T13:00+02:00,,,93.52,33.28,49.09
2015-05-22T14:00+02:00,,,89.26,31.52,53.96
2015-05-22T15:00+02:00,,,73.97,29.49,58.96
2015-05-22T16:00+02:00,,,59.92,26.91,56.85
2015-05-22T17:00+02:00,,,45.36,28.75,51.35
2015-05-22T18:00+02:00,,,30.44,33.04,49.89
2015-05-22T19:00+02:00,,,18.34,36.1,49.34
2015-05-22T20:00+02:00,,,8.34,34.6,51.04
2015-05-22T21:00+02:00,,,6.41,33.17,49.07
2015-05-22T22:00+02:00,,,7.14,35.06,43.79
2015-05-22T23:00+02:00,,,6.35,30.15,37.73
2015-05-23T00:00+02:00,,,4.93,27.73,37.5
2015-05-23T01:00+02:00,,,5.09,25.31,32
2015-05-23T02:00+02:00,,,7.08,23.43,24.97
2015-05-23T03:00+02:00,,,9.04,21.84,24.18
2015-05-23T04:00+02:00,,,9.65,21.78,20.53
2015-05-23T05:00+02:00,,,8.98,22.03,20.22
2015-05-23T06:00+02:00,,,14.77,22.03,20.21
2015-05-23T07:00+02:00,,,25.96,24.53,34.5
2015-05-23T08:00+02:00,,,40.17,27.49,41.46
2015-05-23T09:00+02:00,,,61.96,27.05,44.5
2015-05-23T10:00+02:00,,,84.93,25.74,50.61
2015-05-23T11:00+02:00,,,96.28,25.9,48.92
2015-05-23T12:00+02:00,,,100.47,26.2,44.29
2015-05-23T13:00+02:00,,,96.08,24.14,41.61
2015-05-23T14:00+02:00,,,90.57,22.02,41.75
2015-05-23T15:00+02:00,,,86.59,20.48,41.48
2015-05-23T16:00+02:00,,,80.27,19.88,41.61
2015-05-23T17:00+02:00,,,61.6,22.03,39.89
2015-05-23T18:00+02:00,,,41.01,26.39,39.95
2015-05-23T19:00+02:00,,,20.87,28.65,42
