Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (CH)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2025-09-24T05:00+02:00,1579.656653,366.6666667,5032.724696,88.58
2025-09-24T06:00+02:00,1578.655603,366.6666667,6328.257949,110.1
2025-09-24T07:00+02:00,1576.633483,366.6666667,6503.026814,130
2025-09-24T08:00+02:00,1576.703556,366.6666667,6446.240872,122.11
2025-09-24T09:00+02:00,1576.703556,366.6666667,6246.425169,106.98
2025-09-24T10:00+02:00,1578.074994,366.6666667,5944.951064,99.04
2025-09-24T11:00+02:00,1576.032853,366.6666667,5538.76367,94.88
2025-09-24T12:00+02:00,1579.536527,366.6666667,5520.157777,93.49
2025-09-24T13:00+02:00,1577.404291,366.6666667,5660.338778,93.5
2025-09-24T14:00+02:00,1577.354239,366.6666667,5893.032786,98.77
2025-09-24T15:00+02:00,1577.874784,366.6666667,5892.071073,95.77
2025-09-24T16:00+02:00,1577.234113,366.6666667,6083.947284,101.09
2025-09-24T17:00+02:00,1578.555498,366.6666667,6855.766403,106.91
2025-09-24T18:00+02:00,1578.875834,366.6666667,6584.074586,111
2025-09-24T19:00+02:00,1579.406391,366.6666667,6633.269232,116.85
2025-09-24T20:00+02:00,1580.207231,366.6666667,6486.728603,106.53
2025-09-24T21:00+02:00,1580.237262,366.6666667,5479.569724,99.01
2025-09-24T22:00+02:00,1580.437472,366.6666667,4648.626119,93.49
2025-09-24T23:00+02:00,1581.038102,366.6666667,3949.136249,86.3
2025-09-25T00:00+02:00,1580.958018,366.6666667,3031.109954,86.01
2025-09-25T01:00+02:00,1581.058123,366.6666667,2939.681263,85.1
2025-09-25T02:00+02:00,1580.737787,366.6666667,2988.078443,84.6
2025-09-25T03:00+02:00,1580.107126,366.6666667,2966.929496,83.94
2025-09-25T04:00+02:00,1579.636632,366.6666667,3257.000136,83.24
2025-09-25T05:00+02:00,1578.755708,366.6666667,3621.06464,84.96
2025-09-25T06:00+02:00,1578.505446,366.6666667,5244.055711,108.1
2025-09-25T07:00+02:00,1578.305236,366.6666667,6046.260148,111.96
2025-09-25T08:00+02:00,1577.734637,366.6666667,6248.300745,114.42
2025-09-25T09:00+02:00,1577.604501,366.6666667,5673.178558,114.79
2025-09-25T10:00+02:00,1577.454343,366.6666667,5536.140823,111.35
2025-09-25T11:00+02:00,1577.204081,366.6666667,6105.520337,108
2025-09-25T12:00+02:00,1576.503346,366.6666667,6038.352193,101.71
2025-09-25T13:00+02:00,1575.131908,366.6666667,5660.363787,98.9
2025-09-25T14:00+02:00,1574.651404,366.6666667,5679.151623,98.72
2025-09-25T15:00+02:00,1574.901666,366.6666667,5407.238581,100.53
2025-09-25T16:00+02:00,1574.951719,366.6666667,5796.1107,106.93
2025-09-25T17:00+02:00,1575.17195,366.6666667,6370.071203,110.1
2025-09-25T18:00+02:00,1576.032853,366.6666667,6824.622333,114.74
2025-09-25T19:00+02:00,1576.673525,366.6666667,7294.876355,122.77
2025-09-25T20:00+02:00,1577.17405,366.6666667,6886.431147,116.99
2025-09-25T21:00+02:00,1577.954868,366.6666667,5028.451346,106.7
2025-09-25T22:00+02:00,1578.505446,366.6666667,4026.99591,102.11
2025-09-25T23:00+02:00,1578.705656,366.6666667,3450.174569,99.05
2025-09-26T00:00+02:00,1579.576569,366.6666667,3196.372434,102.99
2025-09-26T01:00+02:00,1580.507546,366.6666667,3274.642086,100.88
2025-09-26T02:00+02:00,1582.179299,366.6666667,3266.527973,100.52
2025-09-26T03:00+02:00,1582.339467,366.6666667,3160.558501,100.26
2025-09-26T04:00+02:00,1581.858963,366.6666667,3092.537698,100
2025-09-26T05:00+02:00,1580.60765,366.6666667,3485.506981,101.18
2025-09-26T06:00+02:00,1580.357388,366.6666667,4715.087127,114.3
2025-09-26T07:00+02:00,1579.336317,366.6666667,6960.974976,129.57
2025-09-26T08:00+02:00,1579.706706,366.6666667,7343.046148,136.22
2025-09-26T09:00+02:00,1578.575519,366.6666667,5958.068975,111.08
2025-09-26T10:00+02:00,1578.835792,366.6666667,5548.664503,110.41
2025-09-26T11:00+02:00,1579.276254,366.6666667,5802.948283,109.01
2025-09-26T12:00+02:00,1578.355288,366.6666667,5385.070413,106
2025-09-26T13:00+02:00,1578.705656,366.6666667,5338.968814,105.82
2025-09-26T14:00+02:00,1578.535477,366.6666667,5084.835507,105.38
2025-09-26T15:00+02:00,1578.255183,366.6666667,4622.246099,103
2025-09-26T16:00+02:00,1577.17405,366.6666667,4712.633364,105
2025-09-26T17:00+02:00,1577.974889,366.6666667,5464.45283,109.09
2025-09-26T18:00+02:00,1579.076044,366.6666667,6821.313076,124.81
2025-09-26T19:00+02:00,1579.336317,366.6666667,6392.782268,139.11
2025-09-26T20:00+02:00,1578.605551,366.6666667,5863.035125,121.02
2025-09-26T21:00+02:00,1579.156128,366.6666667,4238.144474,108.02
2025-09-26T22:00+02:00,1580.107126,366.6666667,3268.044116,104.35
2025-09-26T23:00+02:00,1580.477514,366.6666667,2913.168229,100.91
2025-09-27T00:00+02:00,1580.237262,366.6666667,3188.165925,99.33
2025-09-27T01:00+02:00,1579.906916,366.6666667,2986.932033,97.29
2025-09-27T02:00+02:00,1579.876884,366.6666667,2918.661803,97
2025-09-27T03:00+02:00,1580.757808,366.6666667,2975.443117,96.92
2025-09-27T04:00+02:00,1580.978039,366.6666667,2952.6992,95
2025-09-27T05:00+02:00,1581.00807,366.6666667,3310.738755,94.92
2025-09-27T06:00+02:00,1580.437472,366.6666667,4067.289302,97.02
2025-09-27T07:00+02:00,1579.156128,366.6666667,4292.56144,106.06
2025-09-27T08:00+02:00,1580.237262,366.6666667,4556.492194,105.43
2025-09-27T09:00+02:00,1579.136107,366.6666667,4434.240958,98.04
2025-09-27T10:00+02:00,1580.337367,366.6666667,4500.703266,90.32
2025-09-27T11:00+02:00,1579.606601,366.6666667,4951.20639,82
2025-09-27T12:00+02:00,1580.357388,366.6666667,5673.163095,75.6
2025-09-27T13:00+02:00,1580.557598,366.6666667,5825.329252,66.95
2025-09-27T14:00+02:00,1579.256233,366.6666667,5663.735428,69.84
2025-09-27T15:00+02:00,1579.856863,366.6666667,5502.792331,77
2025-09-27T16:00+02:00,1579.736737,366.6666667,5234.254317,92
2025-09-27T17:00+02:00,1579.376359,366.6666667,5465.408798,108
2025-09-27T18:00+02:00,1578.935897,366.6666667,6581.292346,121.4
2025-09-27T19:00+02:00,1578.555498,366.6666667,6701.597507,125.95
2025-09-27T20:00+02:00,1578.405341,366.6666667,6176.559917,121.39
2025-09-27T21:00+02:00,1579.176149,366.6666667,4868.69527,110.1
2025-09-27T22:00+02:00,1579.356338,366.6666667,4156.246164,108
2025-09-27T23:00+02:00,1580.837892,366.6666667,3117.051192,103.66
2025-09-28T00:00+02:00,1581.158228,366.6666667,3021.605251,99.82
2025-09-28T01:00+02:00,1581.40849,366.6666667,2863.418604,97.06
2025-09-28T02:00+02:00,1582.940097,366.6666667,2775.797706,95.62
2025-09-28T03:00+02:00,1582.00912,366.6666667,2743.48305,97.09
2025-09-28T04:00+02:00,1582.439572,366.6666667,2862.062605,98.71
2025-09-28T05:00+02:00,1580.978039,366.6666667,3335.313739,99.41
2025-09-28T06:00+02:00,1580.637682,366.6666667,3887.640184,101.65
2025-09-28T07:00+02:00,1580.037052,366.6666667,4240.950156,104.16
2025-09-28T08:00+02:00,1579.256233,366.6666667,4484.220005,102
2025-09-28T09:00+02:00,1577.874784,366.6666667,4616.637273,89.03
2025-09-28T10:00+02:00,1576.703556,366.6666667,4626.532926,80.8
2025-09-28T11:00+02:00,1573.330018,366.6666667,5282.831309,29.77
2025-09-28T12:00+02:00,1573.249934,366.6666667,5761.747493,6.91
2025-09-28T13:00+02:00,1572.96964,366.6666667,5954.610504,1.83
2025-09-28T14:00+02:00,1572.749409,366.6666667,5848.099386,4
2025-09-28T15:00+02:00,1570.627184,366.6666667,5768.727498,46.5
2025-09-28T16:00+02:00,1570.326869,366.6666667,5251.479537,84.04
2025-09-28T17:00+02:00,1570.527079,366.6666667,5380.960596,106.9
2025-09-28T18:00+02:00,1569.495997,366.6666667,6968.444979,120
2025-09-28T19:00+02:00,1571.047624,366.6666667,7793.016817,125
2025-09-28T20:00+02:00,1574.471215,366.6666667,7056.730295,120.51
2025-09-28T21:00+02:00,1576.333168,366.6666667,4769.425554,113.64
2025-09-28T22:00+02:00,1578.475414,366.6666667,3682.723704,105
2025-09-28T23:00+02:00,1579.476464,366.6666667,2870.620829,98.86
2025-09-29T00:00+02:00,1579.836842,366.6666667,2794.492342,93.88
2025-09-29T01:00+02:00,1580.257283,366.6666667,2470.715653,92.01
2025-09-29T02:00+02:00,1580.377409,366.6666667,2390.821293,91.64
2025-09-29T03:00+02:00,1581.108175,366.6666667,2441.746546,90.07
2025-09-29T04:00+02:00,1581.40849,366.6666667,2915.337062,94.58
2025-09-29T05:00+02:00,1581.438522,366.6666667,3583.547176,101.5
2025-09-29T06:00+02:00,1580.507546,366.6666667,6545.225462,123.3
2025-09-29T07:00+02:00,1580.057073,366.6666667,6486.955415,140
2025-09-29T08:00+02:00,1581.358438,366.6666667,6357.42504,145
2025-09-29T09:00+02:00,1581.80891,366.6666667,5720.121761,122.14
2025-09-29T10:00+02:00,1579.406391,366.6666667,4941.385465,99.18
2025-09-29T11:00+02:00,1576.253084,366.6666667,5286.498456,87.04
2025-09-29T12:00+02:00,1573.299987,366.6666667,5639.363087,80.29
2025-09-29T13:00+02:00,1572.529178,366.6666667,6127.426627,83.05
2025-09-29T14:00+02:00,1571.798412,366.6666667,6362.816042,88.8
2025-09-29T15:00+02:00,1571.798412,366.6666667,6088.862611,91.6
2025-09-29T16:00+02:00,1570.94752,366.6666667,5634.060795,107.01
2025-09-29T17:00+02:00,1569.726239,366.6666667,6701.974752,125.3
2025-09-29T18:00+02:00,1569.996522,366.6666667,7196.000684,142.72
2025-09-29T19:00+02:00,1571.047624,366.6666667,7191.002834,150
2025-09-29T20:00+02:00,1573.129808,366.6666667,6588.977711,139.52
2025-09-29T21:00+02:00,1574.671425,366.6666667,5455.878674,123.41
2025-09-29T22:00+02:00,1576.233063,366.6666667,3461.673802,113.6
2025-09-29T23:00+02:00,1576.653504,366.6666667,2870.110711,104
2025-09-30T00:00+02:00,1577.234113,366.6666667,2798.078812,100.92
2025-09-30T01:00+02:00,1577.574469,366.6666667,2586.779815,100
2025-09-30T02:00+02:00,1578.955918,366.6666667,2537.340931,98
2025-09-30T03:00+02:00,1580.277304,366.6666667,2696.377727,97.07
2025-09-30T04:00+02:00,1580.677724,366.6666667,2791.730242,98.6
2025-09-30T05:00+02:00,1580.707755,366.6666667,4029.279658,106.06
2025-09-30T06:00+02:00,1578.905866,366.6666667,6315.766629,126.49
2025-09-30T07:00+02:00,1578.805761,366.6666667,6968.722582,153
2025-09-30T08:00+02:00,1579.406391,366.6666667,6393.459876,161
2025-09-30T09:00+02:00,1579.506496,366.6666667,5344.749182,125.19
2025-09-30T10:00+02:00,1577.604501,366.6666667,4845.213095,114.81
2025-09-30T11:00+02:00,1577.103976,366.6666667,4715.141992,102.11
2025-09-30T12:00+02:00,1575.432223,366.6666667,4927.603413,93
2025-09-30T13:00+02:00,1574.431173,366.6666667,5031.723579,90.63
2025-09-30T14:00+02:00,1573.430123,366.6666667,5150.105542,93
2025-09-30T15:00+02:00,1573.099777,366.6666667,4949.065727,100.17
2025-09-30T16:00+02:00,1572.729388,366.6666667,4770.994469,112
2025-09-30T17:00+02:00,1574.671425,366.6666667,6384.877077,129.99
2025-09-30T18:00+02:00,1575.201981,366.6666667,6416.070242,135.29
2025-09-30T19:00+02:00,1575.131908,366.6666667,6634.270419,150
2025-09-30T20:00+02:00,1576.37321,366.6666667,5911.11856,139
2025-09-30T21:00+02:00,1576.403241,366.6666667,4317.099537,119.58
2025-09-30T22:00+02:00,1577.934847,366.6666667,2898.598091,109.03
2025-09-30T23:00+02:00,1579.136107,366.6666667,2561.372807,101.36
2025-10-01T00:00+02:00,1579.576569,404.1666667,2450.875618,101
2025-10-01T01:00+02:00,1581.708805,404.1666667,2147.156078,98.46
2025-10-01T02:00+02:00,1582.109225,404.1666667,1984.560685,98
2025-10-01T03:00+02:00,1584.161377,404.1666667,2214.134436,97.56
2025-10-01T04:00+02:00,1583.640832,404.1666667,2442.766236,98.57
2025-10-01T05:00+02:00,1583.981188,404.1666667,3042.402864,106
2025-10-01T06:00+02:00,1583.340517,404.1666667,5680.343633,125.53
2025-10-01T07:00+02:00,1583.080244,404.1666667,6430.494748,140.6
2025-10-01T08:00+02:00,1583.140307,404.1666667,6564.301645,144
2025-10-01T09:00+02:00,1583.41059,404.1666667,5191.773304,120.31
2025-10-01T10:00+02:00,1581.308385,404.1666667,4870.546995,104.53
2025-10-01T11:00+02:00,1580.437472,404.1666667,5196.427602,101
2025-10-01T12:00+02:00,1579.056023,404.1666667,5911.342158,94.8
2025-10-01T13:00+02:00,1577.254134,404.1666667,6445.003973,91.82
2025-10-01T14:00+02:00,1576.97384,404.1666667,6474.539135,95
2025-10-01T15:00+02:00,1576.473315,404.1666667,6138.660108,98
2025-10-01T16:00+02:00,1576.953819,404.1666667,5487.342237,105.93
2025-10-01T17:00+02:00,1576.453294,404.1666667,6368.390767,122.1
2025-10-01T18:00+02:00,1577.434322,404.1666667,6406.164918,125.1
2025-10-01T19:00+02:00,1578.335267,404.1666667,6432.306682,136.67
2025-10-01T20:00+02:00,1580.857913,404.1666667,5260.679555,126.03
2025-10-01T21:00+02:00,1583.21038,404.1666667,3817.271554,120.99
2025-10-01T22:00+02:00,1584.762007,404.1666667,2805.143045,107.75
2025-10-01T23:00+02:00,1584.581818,404.1666667,2288.492024,100.66
2025-10-02T00:00+02:00,1585.562847,404.1666667,2301.076721,93.03
2025-10-02T01:00+02:00,1586.183498,404.1666667,2004.919075,89.2
2025-10-02T02:00+02:00,1586.784128,404.1666667,2000.882045,88.13
2025-10-02T03:00+02:00,1587.214579,404.1666667,2224.474375,88.34
2025-10-02T04:00+02:00,1587.765157,404.1666667,2304.158857,89.82
2025-10-02T05:00+02:00,1587.444821,404.1666667,2973.659818,96.52
2025-10-02T06:00+02:00,1585.843141,404.1666667,4985.120492,123.31
2025-10-02T07:00+02:00,1585.863162,404.1666667,5221.65777,144
2025-10-02T08:00+02:00,1587.885283,404.1666667,4914.750088,136
2025-10-02T09:00+02:00,1586.043351,404.1666667,4313.363835,106.5
2025-10-02T10:00+02:00,1582.309435,404.1666667,4629.502704,88.1
2025-10-02T11:00+02:00,1582.759908,404.1666667,5728.097099,83.23
2025-10-02T12:00+02:00,1580.837892,404.1666667,6189.63666,77.45
2025-10-02T13:00+02:00,1574.030753,404.1666667,6649.171551,73.43
2025-10-02T14:00+02:00,1575.602401,404.1666667,6407.10856,74.99
2025-10-02T15:00+02:00,1577.354239,404.1666667,5847.083483,82.33
2025-10-02T16:00+02:00,1576.77363,404.1666667,5574.910803,96.58
2025-10-02T17:00+02:00,1576.533378,404.1666667,5340.015726,113
2025-10-02T18:00+02:00,1575.952769,404.1666667,5719.480475,134.12
2025-10-02T19:00+02:00,1577.774679,404.1666667,5568.926847,140
2025-10-02T20:00+02:00,1579.456443,404.1666667,4403.904739,121.3
2025-10-02T21:00+02:00,1580.777829,404.1666667,3542.685246,103.59
2025-10-02T22:00+02:00,1582.579719,404.1666667,3016.925007,101.3
2025-10-02T23:00+02:00,1584.461692,404.1666667,2371.528023,96.92
2025-10-03T00:00+02:00,1584.381608,404.1666667,2153.498304,99.3
2025-10-03T01:00+02:00,1584.842091,404.1666667,1854.993893,93.77
2025-10-03T02:00+02:00,1587.064422,404.1666667,1754.381865,88
2025-10-03T03:00+02:00,1587.244611,404.1666667,1569.017348,87.3
2025-10-03T04:00+02:00,1588.485913,404.1666667,1885.570835,86.9
2025-10-03T05:00+02:00,1588.415839,404.1666667,2266.303585,95.5
2025-10-03T06:00+02:00,1587.985388,404.1666667,3519.783171,110.1
2025-10-03T07:00+02:00,1588.315734,404.1666667,4938.494735,117.38
2025-10-03T08:00+02:00,1589.216679,404.1666667,5128.166108,114
2025-10-03T09:00+02:00,1588.015419,404.1666667,4257.319825,106.68
2025-10-03T10:00+02:00,1587.244611,404.1666667,4197.554313,100
2025-10-03T11:00+02:00,1586.243561,404.1666667,4470.716234,89.14
2025-10-03T12:00+02:00,1584.361587,404.1666667,4142.799525,82.9
2025-10-03T13:00+02:00,1583.080244,404.1666667,4388.630224,80.95
2025-10-03T14:00+02:00,1582.60975,404.1666667,4365.087215,82.06
2025-10-03T15:00+02:00,1582.539677,404.1666667,4249.739363,85.93
2025-10-03T16:00+02:00,1581.80891,404.1666667,4427.534322,93.41
2025-10-03T17:00+02:00,1580.137157,404.1666667,4495.010186,110.63
2025-10-03T18:00+02:00,1579.956968,404.1666667,5238.272337,111.6
2025-10-03T19:00+02:00,1579.436422,404.1666667,5333.560966,111.6
2025-10-03T20:00+02:00,1581.038102,404.1666667,4333.829208,108.48
2025-10-03T21:00+02:00,1581.20828,404.1666667,3752.668737,104.78
2025-10-03T22:00+02:00,1582.960118,404.1666667,3653.208205,101.03
2025-10-03T23:00+02:00,1583.710905,404.1666667,3308.819494,100.08
2025-10-04T00:00+02:00,1583.981188,404.1666667,2508.285488,97.05
2025-10-04T01:00+02:00,1584.561797,404.1666667,2288.889571,95.06
2025-10-04T02:00+02:00,1583.961167,404.1666667,2105.880203,94.05
2025-10-04T03:00+02:00,1583.760958,404.1666667,1935.591492,91.96
2025-10-04T04:00+02:00,1583.260433,404.1666667,2254.59312,92.39
2025-10-04T05:00+02:00,1582.309435,404.1666667,2632.354589,95.74
2025-10-04T06:00+02:00,1580.007021,404.1666667,3142.476272,102.08
2025-10-04T07:00+02:00,1580.357388,404.1666667,3614.108777,104
2025-10-04T08:00+02:00,1579.876884,404.1666667,3581.319851,100.27
2025-10-04T09:00+02:00,1579.136107,404.1666667,3222.103692,99.2
2025-10-04T10:00+02:00,1578.675624,404.1666667,3843.147965,88.65
2025-10-04T11:00+02:00,1580.037052,404.1666667,4561.698655,80.8
2025-10-04T12:00+02:00,1577.274155,404.1666667,4653.274191,67
2025-10-04T13:00+02:00,1568.494947,404.1666667,4736.717253,60.09
2025-10-04T14:00+02:00,1564.090328,404.1666667,3877.767924,63.72
2025-10-04T15:00+02:00,1571.448044,404.1666667,3447.526098,83.11
2025-10-04T16:00+02:00,1610.208694,404.1666667,3295.049091,93.27
2025-10-04T17:00+02:00,1634.61429,404.1666667,3630.541466,102.01
2025-10-04T18:00+02:00,1674.375989,404.1666667,3912.82015,102.06
2025-10-04T19:00+02:00,1736.671321,404.1666667,3746.16107,102.81
2025-10-04T20:00+02:00,1776.062632,404.1666667,3516.543551,97.09
2025-10-04T21:00+02:00,1834.103502,404.1666667,2972.389058,96.46
2025-10-04T22:00+02:00,1874.986378,404.1666667,2998.764056,99.6
2025-10-04T23:00+02:00,1895.838246,404.1666667,3028.066418,88.75
2025-10-05T00:00+02:00,1897.009475,404.1666667,2942.7204,83.05
2025-10-05T01:00+02:00,1900.843495,404.1666667,2666.971448,83.81
2025-10-05T02:00+02:00,1903.816613,404.1666667,2284.922861,83.09
2025-10-05T03:00+02:00,1904.116928,404.1666667,2247.097248,80.8
2025-10-05T04:00+02:00,1904.517348,404.1666667,2117.305117,81.86
2025-10-05T05:00+02:00,1903.115879,404.1666667,2271.282058,82.25
2025-10-05T06:00+02:00,1902.575312,404.1666667,2329.006067,84.24
2025-10-05T07:00+02:00,1902.375102,404.1666667,2573.479286,91.79
2025-10-05T08:00+02:00,1902.695438,404.1666667,2875.639977,90.31
2025-10-05T09:00+02:00,1903.446225,404.1666667,3641.592224,77.1
2025-10-05T10:00+02:00,1902.14486,404.1666667,4311.05516,62.16
2025-10-05T11:00+02:00,1902.14486,404.1666667,4541.700543,43.69
2025-10-05T12:00+02:00,1901.414094,404.1666667,4776.318424,19.99
2025-10-05T13:00+02:00,1902.845595,404.1666667,4723.779555,5
2025-10-05T14:00+02:00,1902.595333,404.1666667,4420.695215,7
2025-10-05T15:00+02:00,1902.214934,404.1666667,4035.303209,35.74
2025-10-05T16:00+02:00,1901.093758,404.1666667,3728.521638,71.63
2025-10-05T17:00+02:00,1900.993653,404.1666667,4330.053229,86.78
2025-10-05T18:00+02:00,1900.473107,404.1666667,4887.974588,101.61
2025-10-05T19:00+02:00,1901.74444,404.1666667,4948.544767,103.3
2025-10-05T20:00+02:00,1902.645385,404.1666667,4114.005901,100.9
2025-10-05T21:00+02:00,1901.994703,404.1666667,3673.028112,100.92
2025-10-05T22:00+02:00,1904.197012,404.1666667,3139.277481,95.56
2025-10-05T23:00+02:00,1903.846645,404.1666667,2556.955491,90.69
2025-10-06T00:00+02:00,1903.846645,404.1666667,2934.720838,80
2025-10-06T01:00+02:00,1903.996802,404.1666667,2731.459957,81.9
2025-10-06T02:00+02:00,1904.877726,404.1666667,2716.102119,78.1
2025-10-06T03:00+02:00,1905.047905,404.1666667,2798.302948,81.08
2025-10-06T04:00+02:00,1904.277096,404.1666667,2965.301428,83.76
2025-10-06T05:00+02:00,1902.244965,404.1666667,3358.803305,87.2
2025-10-06T06:00+02:00,1901.313989,404.1666667,4500.683032,106
2025-10-06T07:00+02:00,1901.374052,404.1666667,5127.579937,114.4
2025-10-06T08:00+02:00,1900.393023,404.1666667,6211.053105,115.1
2025-10-06T09:00+02:00,1900.042656,404.1666667,6330.349306,106.59
2025-10-06T10:00+02:00,1900.573212,404.1666667,4979.496382,97
2025-10-06T11:00+02:00,1900.713359,404.1666667,5585.548452,88
2025-10-06T12:00+02:00,1899.972582,404.1666667,5848.875276,79.2
2025-10-06T13:00+02:00,1898.911469,404.1666667,6158.686478,79
2025-10-06T14:00+02:00,1899.371952,404.1666667,5334.413129,84
2025-10-06T15:00+02:00,1898.971532,404.1666667,4894.087713,89.3
2025-10-06T16:00+02:00,1898.941501,404.1666667,5060.89103,101.36
2025-10-06T17:00+02:00,1898.140661,404.1666667,5533.672967,120.03
2025-10-06T18:00+02:00,1899.612204,404.1666667,5406.061271,129.41
2025-10-06T19:00+02:00,1899.712309,404.1666667,5990.300706,136.01
2025-10-06T20:00+02:00,1900.393023,404.1666667,5859.125666,127.49
2025-10-06T21:00+02:00,1899.672267,404.1666667,4697.289565,116.19
2025-10-06T22:00+02:00,1902.194913,404.1666667,3623.890972,108.7
2025-10-06T23:00+02:00,1902.675417,404.1666667,2900.954418,102.06
2025-10-07T00:00+02:00,1928.102083,404.1666667,2619.755566,94.83
2025-10-07T01:00+02:00,1944.5193,404.1666667,2164.847905,90
2025-10-07T02:00+02:00,1944.138901,404.1666667,2163.848092,89.44
2025-10-07T03:00+02:00,1944.959762,404.1666667,2652.148174,90.01
2025-10-07T04:00+02:00,1945.690528,404.1666667,3046.188189,90
2025-10-07T05:00+02:00,1944.939741,404.1666667,3413.330404,98.48
2025-10-07T06:00+02:00,1944.259027,404.1666667,4620.914125,119.99
2025-10-07T07:00+02:00,1943.087799,404.1666667,5992.550008,131.1
2025-10-07T08:00+02:00,1945.32014,404.1666667,6383.129927,134
2025-10-07T09:00+02:00,1946.661547,404.1666667,6177.95434,125.62
2025-10-07T10:00+02:00,1941.185804,404.1666667,6295.378447,118.33
2025-10-07T11:00+02:00,1942.136801,404.1666667,6303.090857,114.71
2025-10-07T12:00+02:00,1939.133652,404.1666667,6689.461527,105.91
2025-10-07T13:00+02:00,1937.0815,404.1666667,6982.889359,100
2025-10-07T14:00+02:00,1935.409747,404.1666667,6667.257742,100
2025-10-07T15:00+02:00,1933.307542,404.1666667,6096.275407,105.98
2025-10-07T16:00+02:00,1932.526723,404.1666667,5495.186249,114.7
2025-10-07T17:00+02:00,1933.607857,404.1666667,5739.670285,121.39
2025-10-07T18:00+02:00,1934.048319,404.1666667,5945.917016,127.02
2025-10-07T19:00+02:00,1936.030397,404.1666667,6559.438503,140.81
2025-10-07T20:00+02:00,1937.982445,404.1666667,6130.722682,134
2025-10-07T21:00+02:00,1939.333862,404.1666667,4956.55554,118.45
2025-10-07T22:00+02:00,1940.735332,404.1666667,3114.546749,109.4
2025-10-07T23:00+02:00,1942.016676,404.1666667,2498.492908,103.3
2025-10-08T00:00+02:00,1943.858607,404.1666667,2286.016926,100.1
2025-10-08T01:00+02:00,1946.291158,404.1666667,1923.214923,95.4
2025-10-08T02:00+02:00,1946.791683,404.1666667,1889.228882,94
2025-10-08T03:00+02:00,1946.621505,404.1666667,2029.913819,94
2025-10-08T04:00+02:00,1946.040896,404.1666667,2498.187753,94.86
2025-10-08T05:00+02:00,1946.821715,404.1666667,2989.506561,99.84
2025-10-08T06:00+02:00,1945.059867,404.1666667,4094.920012,125.01
2025-10-08T07:00+02:00,1945.590423,404.1666667,5138.906981,143.92
2025-10-08T08:00+02:00,1946.861757,404.1666667,5496.18579,150
2025-10-08T09:00+02:00,1947.442366,404.1666667,5127.391723,134
2025-10-08T10:00+02:00,1945.940791,404.1666667,4224.926774,120.34
2025-10-08T11:00+02:00,1943.938691,404.1666667,4534.031669,106
2025-10-08T12:00+02:00,1941.035647,404.1666667,4747.90065,93.55
2025-10-08T13:00+02:00,1939.013526,404.1666667,4797.778795,92
2025-10-08T14:00+02:00,1938.012476,404.1666667,5144.624157,94.24
2025-10-08T15:00+02:00,1936.781185,404.1666667,5090.359214,100.23
2025-10-08T16:00+02:00,1935.149474,404.1666667,5083.274587,116.5
2025-10-08T17:00+02:00,1935.730083,404.1666667,5943.482482,127.58
2025-10-08T18:00+02:00,1935.449789,404.1666667,5841.844231,133.1
2025-10-08T19:00+02:00,1936.711111,404.1666667,6102.911284,147.75
2025-10-08T20:00+02:00,1937.932392,404.1666667,5592.033561,141.04
2025-10-08T21:00+02:00,1939.914471,404.1666667,4565.159588,126.02
2025-10-08T22:00+02:00,1941.456088,404.1666667,3213.813066,114.5
2025-10-08T23:00+02:00,1942.036697,404.1666667,2811.336571,104.94
2025-10-09T00:00+02:00,1941.716361,404.1666667,1936.80707,104
2025-10-09T01:00+02:00,1941.986644,404.1666667,1725.150565,99
2025-10-09T02:00+02:00,1941.956613,404.1666667,1728.705405,98.1
2025-10-09T03:00+02:00,1940.635227,404.1666667,1912.192692,95.33
2025-10-09T04:00+02:00,1940.435017,404.1666667,2166.369539,95.84
2025-10-09T05:00+02:00,1939.484019,404.1666667,2617.536403,106.25
2025-10-09T06:00+02:00,1939.654198,404.1666667,4420.002409,124
2025-10-09T07:00+02:00,1937.531972,404.1666667,5002.607222,154.56
2025-10-09T08:00+02:00,1936.380765,404.1666667,5168.711399,155.59
2025-10-09T09:00+02:00,1935.930292,404.1666667,4282.026215,125
2025-10-09T10:00+02:00,1939.784334,404.1666667,3780.180097,117.98
2025-10-09T11:00+02:00,1937.551993,404.1666667,3962.906274,103.01
2025-10-09T12:00+02:00,1939.383914,404.1666667,4376.170373,93.21
2025-10-09T13:00+02:00,1937.381815,404.1666667,4538.517085,94.71
2025-10-09T14:00+02:00,1936.150523,404.1666667,4900.695168,97
2025-10-09T15:00+02:00,1935.980345,404.1666667,4656.177696,105.66
2025-10-09T16:00+02:00,1935.609957,404.1666667,5001.608319,120
2025-10-09T17:00+02:00,1935.329663,404.1666667,5670.736083,125
2025-10-09T18:00+02:00,1936.28066,404.1666667,6218.20624,131.55
2025-10-09T19:00+02:00,1936.48087,404.1666667,6220.239263,134
2025-10-09T20:00+02:00,1935.830187,404.1666667,5559.706375,123.48
2025-10-09T21:00+02:00,1936.410796,404.1666667,4005.492038,117.85
2025-10-09T22:00+02:00,1937.712161,404.1666667,3306.376455,115.31
2025-10-09T23:00+02:00,1940.384964,404.1666667,2846.549614,110.28
2025-10-10T00:00+02:00,1940.755353,404.1666667,2216.290747,104.21
